Frame,Pelvis_x,Pelvis_y,Pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_z,Right_Upper_Arm_x,Right_Upper_Arm_y,Right_Upper_Arm_z,Right_Forearm_x,Right_Forearm_y,Right_Forearm_z,Right_Hand_x,Right_Hand_y,Right_Hand_z,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_z,Left_Upper_Arm_x,Left_Upper_Arm_y,Left_Upper_Arm_z,Left_Forearm_x,Left_Forearm_y,Left_Forearm_z,Left_Hand_x,Left_Hand_y,Left_Hand_z,Right_Upper_Leg_x,Right_Upper_Leg_y,Right_Upper_Leg_z,Right_Lower_Leg_x,Right_Lower_Leg_y,Right_Lower_Leg_z,Right_Foot_x,Right_Foot_y,Right_Foot_z,Right_Toe_x,Right_Toe_y,Right_Toe_z,Left_Upper_Leg_x,Left_Upper_Leg_y,Left_Upper_Leg_z,Left_Lower_Leg_x,Left_Lower_Leg_y,Left_Lower_Leg_z,Left_Foot_x,Left_Foot_y,Left_Foot_z,Left_Toe_x,Left_Toe_y,Left_Toe_z
1716,0,0,0,0.0129331449250266,-0.0114130026188612,-0.0294894110896782,0.0116259791804513,-0.0429835300319056,-0.0248654617804061,0.00501930046343915,-0.0769656799703515,-0.0214305990659044,-0.0372978931022518,-0.0591203040409016,-0.0177534610834723,-0.00744304093904021,-0.184609772554613,0.00375393585930775,0.0309155087917584,-0.150678073767691,0.0337422077929898,-0.00462699234131988,-0.165016125167985,0.0367510956412624,-0.146055183069129,-0.0747878431197217,-0.129292170737996,-0.32739769863174,0.43276960739467,-0.130755914749566,-0.0283268077315877,0.808908512489793,1.27958123661741,0.0242017238797258,-0.139703913828326,0.0367735981318918,0.0197826121749692,-0.0649003308220445,0.0739657539643606,0.00723779049882971,-0.0380969215730767,0.0666184069335543,0.0467717078071248,-0.0118433856084821,0.110100824465449,0.0386251777815205,-0.11809022192018,-0.00213883947079086,0.0539809415344841,-0.0150844099005046,-0.00166009087289686,0.00920322629359797,-0.0229552862245226,0.0127875152829414,0.00920322629359797,-0.0229552862245226,0.0127875152829414,0.0603572572270903,0.0356949223278243,0.0134570218072905,0.0455029184416107,0.0170477950607967,0.00718892539199596,0.0150037200121415,-0.0157032304226627,0.0177792483976594,0.0150037200121415,-0.0157032304226627,0.0177792483976594
1717,0,0,0,0.0161789781352539,-0.0136192788956139,-0.0313057108375697,0.0126067150362117,-0.0457405347497294,-0.0266345307639202,0.00346933244779049,-0.0806811905010648,-0.0233924236408505,-0.0299776440238311,-0.0555536858478693,-0.0269234464340657,-0.0172037351484851,-0.191721148913595,0.00173707801371324,0.0313124373960901,-0.142801388572683,0.0301611746081895,-0.000281364678059334,-0.157708319082603,0.0361677709408462,-0.115675978506499,-0.0785823555076703,-0.0943006287839603,-0.273776305347353,0.352196133728768,-0.120409296500966,-0.0305666064902975,0.628339417521849,1.0779891243332,0.0272754781659746,-0.133496793648856,0.0329794928539982,0.0241608312823216,-0.0609676448782365,0.0681917609446289,0.00384197254013683,-0.0399494104748594,0.060515819328779,0.0297235293266391,-0.0168655658449914,0.0822208356704002,0.0475589489176874,-0.112198297413295,-0.00048090603145879,0.0520186107820206,-0.0220758410209855,-0.00281419478321883,0.0109394499524388,-0.0239394920867106,0.0111852230567037,0.0109394499524388,-0.0239394920867106,0.0111852230567037,0.0669198482453059,0.0283557798376662,0.00752959451704664,0.0479690191890204,0.0230501048449186,0.00407051527658107,0.0167230378147788,-0.014831901696224,0.0162640165762952,0.0167230378147788,-0.014831901696224,0.0162640165762952
1718,0,0,0,0.0183822023981781,-0.0097169670989493,-0.0330357202167425,0.0093925109152372,-0.0422841051066847,-0.0279803715395435,-0.00539306799848826,-0.0797250657113452,-0.024536645100192,-0.00692690966100617,-0.0510559430367724,-0.0450951582209014,-0.047078680179091,-0.199413116544404,0.0039555601907007,0.0266348674983125,-0.124346987317135,0.0263932845638902,-0.00302535919953572,-0.139767434252827,0.0328605626164323,-0.0681216444321096,-0.0894916635363205,-0.0399410639691307,-0.193626512005092,0.227513273092538,-0.122279224926495,-0.0276580811922309,0.397046979703224,0.714783089506185,0.022246742735333,-0.115724902602572,0.0270485795208381,0.0251185976693729,-0.0516257861981256,0.0569321946654638,-0.00658480685606433,-0.0327688445192798,0.0522290762085043,0.00417192433784784,-0.0233751194760052,0.0437709861746158,0.0550213004934954,-0.0849244787029779,0.00311600545543248,0.0382878079088006,-0.0254904986362795,-0.00278506920476366,0.00971069390370419,-0.0203010329760838,0.00838472589920222,0.00971069390370419,-0.0203010329760838,0.00838472589920222,0.0682134729755342,0.0172229819256084,-0.00110541867315679,0.0442975252035797,0.031865477489773,-0.000802245470599608,0.0148062603760375,-0.00987027695274536,0.0128027484554588,0.0148062603760375,-0.00987027695274536,0.0128027484554588
1719,0,0,0,0.0159625442204448,-0.00599744719148677,-0.0358060604532648,0.00339909955831231,-0.0366315958883883,-0.0307875484227634,-0.0145398839045168,-0.0731805413321597,-0.0274204706174131,0.00437602675363501,-0.0423652151562206,-0.0551641426223348,-0.0678725850790994,-0.190466909130846,0.00146179886455124,0.0167997375892739,-0.100152212913628,0.0215402774807518,-0.0115616161086453,-0.111559343550134,0.0267321588536636,-0.0358142431401867,-0.0998687854343478,0.00804357608265686,-0.118275189949239,0.086429162169705,-0.108002115101577,-0.00383040649924176,0.173862969444178,0.366628035644654,0.00987998644972791,-0.0912534870314645,0.0189640759758015,0.0165702618977565,-0.0434810057317408,0.042010953967403,-0.0211018459275232,-0.0266088916365748,0.0444730325178147,-0.0215283663069413,-0.0219554333112394,0.0205040459637193,0.051346618404821,-0.0531123514994492,0.0040334150440627,0.0211662500847622,-0.0250781289659895,-0.00369556700652202,0.00467942731327658,-0.0170183951720265,0.00452511297987826,0.00467942731327658,-0.0170183951720265,0.00452511297987826,0.0590292206695703,0.00571319707331416,-0.00761230462658365,0.0349872479705871,0.0371248055700094,-0.00408118016149935,0.00991230497110068,-0.00580947984627774,0.00927902167627495,0.00991230497110068,-0.00580947984627774,0.00927902167627495
1720,0,0,0,0.00460011937845185,-0.00499599553429744,-0.0412714839230508,-0.00753290355853574,-0.0295389445099849,-0.037131507180025,-0.0234458131665357,-0.0586538854299755,-0.0344746599296295,-0.0117489994090494,-0.0259661035329394,-0.0483705939833859,-0.0681903782911741,-0.152065147697078,-0.011645291591711,-0.00246803283296484,-0.0682238650536387,0.0150055665927709,-0.0312919763937056,-0.0650287061440352,0.0154292496732251,-0.0353748118911345,-0.107958237926083,0.0422241857045886,-0.0501268956056666,-0.0739208531336006,-0.0624591093051739,0.0610503850430633,-0.0238146941292881,0.0732866944739151,-0.0159760195257356,-0.0564188467089728,0.00680537751582911,-0.0107316535628094,-0.0401084051004894,0.020448792966113,-0.0437713551243309,-0.0254076027694552,0.0395431220144546,-0.047760990921894,-0.00486471044904707,0.0311082899914267,0.0264611169369732,-0.0181282441368699,-0.00095580419581813,-0.000723744578718684,-0.0190204049961648,-0.00709215740398868,-0.00704589141738835,-0.0159785735516559,-0.00176695955769558,-0.00704589141738835,-0.0159785735516559,-0.00176695955769558,0.0313377721081387,-0.00547843142871487,-0.00972838452720326,0.0166284916773493,0.0373011984144358,-0.00386831368369631,0.000468583608237741,-0.00419840426853636,0.00623168483519023,0.000468583608237741,-0.00419840426853636,0.00623168483519023
1721,0,0,0,-0.0113851879041985,-0.00417733576631017,-0.0477772382501863,-0.0212441139113342,-0.0202502135563298,-0.0449368020448832,-0.0326361578883043,-0.0385388299383254,-0.0432684532997256,-0.0396218235199176,-0.00537400684020316,-0.0334743179590346,-0.0594271313726513,-0.0970252112189431,-0.0294646255511102,-0.0268933632664646,-0.0305551440456895,0.00738573866595092,-0.0568145990663992,-0.0082308628650193,0.00130514505443173,-0.0501823134245484,-0.115515504287195,0.0700298705634783,0.013222927451498,-0.250672118723509,-0.000769065258323084,0.146850325980291,-0.213383930143176,-0.20500366573134,-0.0491700463561628,-0.0148846818616568,-0.00750691115601989,-0.0475396711820431,-0.0379328826829642,-0.00477504245407284,-0.0705311239963964,-0.0252269269752102,0.0351439109406797,-0.0741423011928445,0.0201552522089248,0.0568954433040222,-0.00956141819535704,0.021394171718921,-0.00862452533396001,-0.0260044941930179,-0.00913565374075616,-0.0114283711816689,-0.0225737206897462,-0.0152945732378547,-0.00911814785709195,-0.0225737206897462,-0.0152945732378547,-0.00911814785709195,-0.00683155348948484,-0.0170470468709803,-0.00971633719104629,-0.00736904786344032,0.033921546694244,-0.00206162114961234,-0.0119523157208206,-0.00348815632780598,0.00312188933575802,-0.0119523157208206,-0.00348815632780598,0.00312188933575802
1722,0,0,0,-0.022613998450053,-0.00222701876693073,-0.0514856875329969,-0.0298406451873799,-0.0105149455676057,-0.0498616600334896,-0.0366588074102208,-0.0190998063887748,-0.0490667786898391,-0.059680234924132,0.0121267393535552,-0.019650277692577,-0.0465727680437816,-0.0465804703077818,-0.0432405296584377,-0.0437340737145598,0.00203700627207787,-0.000427706181038788,-0.0706266013646694,0.0343022909239766,-0.00867753687912836,-0.0627956982534393,-0.120160052573368,0.0880050000359314,0.0476610771555925,-0.407522535634681,0.0600750288004424,0.208938339287407,-0.388206725565232,-0.410866336638748,-0.070483938674942,0.0174926604888149,-0.018227758087178,-0.0721970078074659,-0.0328353845649737,-0.0228989157996163,-0.0862538194311955,-0.0243063793559444,0.0271039529683422,-0.0911666113249881,0.0392956771480199,0.0675534510259814,-0.0361652439522208,0.0527102953601865,-0.0139098475254333,-0.042165235922325,-0.000628602461218439,-0.014187653562069,-0.0340669665422816,-0.0142838958786557,-0.0132693311795875,-0.0340669665422816,-0.0142838958786557,-0.0132693311795875,-0.0365997092136782,-0.0276614106433238,-0.00952848592946857,-0.0262774717284028,0.025197414997659,-0.0010068512084663,-0.0219737117656989,-0.00402317800299192,0.000216667029763154,-0.0219737117656989,-0.00402317800299192,0.000216667029763154
1723,0,0,0,-0.0243509068154554,0.00203126586757846,-0.0497858923048185,-0.0289471310307338,-0.000212916892938548,-0.0491152248913564,-0.031925704572042,-0.00196535886292201,-0.0489016900218814,-0.0637341741314886,0.0244357026035835,-0.0102910877752968,-0.0298169884414882,-0.00853833160907466,-0.04826086605227,-0.0461968644460217,0.0255543916779858,-0.0091118776412912,-0.0633574921778439,0.0498454258166929,-0.0101096320341174,-0.0666709137781507,-0.121073993751441,0.0941708975646995,0.0420542622693128,-0.53795287152855,0.122293225406638,0.23124258732031,-0.55553129336022,-0.503151564517842,-0.0700373101795036,0.0329405944228813,-0.0222380998291432,-0.0732544824942221,-0.0219194192330643,-0.028109094037958,-0.081102325892151,-0.0233050430903733,0.0110886456308766,-0.091900491791123,0.0478788019609383,0.0462200043246898,-0.0446162544792811,0.0707730429523274,-0.0143143885721619,-0.0415753219979139,0.00434543698475878,-0.0138297239334194,-0.0376548280686318,-0.0125890800217529,-0.011389729833958,-0.0376548280686318,-0.0125890800217529,-0.011389729833958,-0.0494949849101968,-0.0370987397710623,-0.00976027566538387,-0.0358696267569784,0.00615761921591701,-0.00200952824044552,-0.0273201199989859,-0.00708456934963857,-0.00267230230321275,-0.0273201199989859,-0.00708456934963857,-0.00267230230321275
1724,0,0,0,-0.0213313184440619,0.0074212077334798,-0.045288792032315,-0.0229389377973351,0.0105356488167976,-0.0454883528729715,-0.022024906534011,0.0144930567208312,-0.0457411333739412,-0.0599737006321914,0.0336533153546339,-0.00200413361591017,-0.00897009242884787,0.024908611522659,-0.0492377725940306,-0.041075035192079,0.043995206393712,-0.0179896660217133,-0.0443777626165951,0.0511238712193892,-0.00740030450387313,-0.0683520125983391,-0.119075216854576,0.090506239707031,0.00753577402996316,-0.648482358743684,0.183665472024748,0.229834907723101,-0.708109420563376,-0.523009103099089,-0.0577105471724173,0.0392317058601035,-0.0226569998304174,-0.0621612761871675,-0.00808147820068961,-0.0262193102016573,-0.0649137589158401,-0.0215638349997813,-0.00856740860515146,-0.0832773721184511,0.0505823890549798,0.009757412032762,-0.0436485556308749,0.080629498329943,-0.0123355306722219,-0.0318654001885107,0.00794177645486506,-0.0118948629074897,-0.0372081061751594,-0.0105675871194522,-0.00631012351142773,-0.0372081061751594,-0.0105675871194522,-0.00631012351142773,-0.0539890907332852,-0.0455818172288788,-0.00981626147587843,-0.0403726661097269,-0.0182266565422183,-0.00376412786536268,-0.0302670249480928,-0.0113912303122015,-0.00535669844275133,-0.0302670249480928,-0.0113912303122015,-0.00535669844275133
1725,0,0,0,-0.0183820704893891,0.0117283247401548,-0.0419895692138041,-0.0170482782422982,0.0196205380687983,-0.0430118397579499,-0.0122684741172548,0.0288966410757138,-0.0437538749424226,-0.0534067822420147,0.0387965393725302,0.00621346541613812,0.0115470966846574,0.0559492084125213,-0.051551989512781,-0.0360063051497511,0.0585370892461468,-0.0241382421243565,-0.0242960032508835,0.0517817199879067,-0.00681442844482098,-0.0700301030259848,-0.114236857037943,0.0794914255112757,-0.0466077159172065,-0.722366595330447,0.220538622809694,0.208299736403051,-0.817558455248157,-0.536511505241525,-0.0439266531947808,0.0438274055374964,-0.0230966164839394,-0.0516081485683914,0.00410801790598179,-0.0239091268948544,-0.0520721319994712,-0.0153450206501257,-0.0230318486681937,-0.0765918550937726,0.0476309481373875,-0.0215594542274831,-0.0389087219300647,0.0846763122890929,-0.0104025195749117,-0.0234166509644822,0.0114216242607142,-0.0104873575420958,-0.0365021096194365,-0.00860930317670371,-0.00226373054694624,-0.0365021096194365,-0.00860930317670371,-0.00226373054694624,-0.0566181102360551,-0.0524477533306638,-0.00986243190356676,-0.0417401503449489,-0.0348302953622313,-0.00469982559187463,-0.0322641989448779,-0.013444302702953,-0.00700452887581259,-0.0322641989448779,-0.013444302702953,-0.00700452887581259
1726,0,0,0,-0.0176344041804422,0.013684486342362,-0.0421011454209607,-0.0134121058890913,0.0260323575238914,-0.0439504090151735,-0.00448872615257322,0.040902172830111,-0.0452983935773662,-0.0427911508431182,0.0379849104797758,0.0147792878662954,0.0310386529423671,0.0875591340936729,-0.0585051629110165,-0.0339517769990651,0.07070435175121,-0.0263433230401951,-0.00463012020403022,0.0573310581443956,-0.0124161045280838,-0.0750495018873344,-0.108435268789088,0.0587952771026389,-0.146669375717898,-0.757330148154566,0.225009719449946,0.165137989466484,-0.867322654191944,-0.555926724214676,-0.0309216720831642,0.0500369140288189,-0.0259565902399661,-0.0457034049297039,0.014661246347551,-0.0244884938758726,-0.0476140385714939,0.00179892214694637,-0.0290298656447949,-0.0770726237184992,0.0345890020834268,-0.0427664539315324,-0.0306744231162556,0.083456649662634,-0.00970603936760941,-0.020919504314718,0.0156715061584148,-0.011000608476993,-0.0373644797528779,-0.00679961706447292,-0.00144717783002602,-0.0373644797528779,-0.00679961706447292,-0.00144717783002602,-0.0604386040759152,-0.0599162783523249,-0.0106511388850923,-0.0399281218889007,-0.0364153772982453,-0.00399235332141361,-0.0341954597229197,-0.0107373937575672,-0.00720707344859232,-0.0341954597229197,-0.0107373937575672,-0.00720707344859232
1727,0,0,0,-0.016957078288216,0.0145578230853429,-0.0434105990821099,-0.00989346721424634,0.030780500521249,-0.0460393371757605,0.00314665619083357,0.0508528733556376,-0.0480162104287314,-0.0293690745533422,0.0330988928538672,0.0232757551891144,0.0502005023009418,0.116762713532953,-0.0667956466862419,-0.0319503480599939,0.0789726823929819,-0.0258191916782548,0.0161377926472859,0.0622597996667056,-0.0201412320825387,-0.0800658923561414,-0.0997940976204663,0.0307489723559153,-0.26635603722641,-0.755648450350314,0.204981720257035,0.101848750807076,-0.873957760617356,-0.568986806749016,-0.0164595600009975,0.0545510107603122,-0.0288372806482405,-0.0403387399792949,0.0235660298634169,-0.0246474613863886,-0.0465028852034586,0.023420471203082,-0.0298362684484101,-0.0794909949912191,0.0158920280178322,-0.0588277276038991,-0.0186679894500426,0.0764273456177095,-0.00905540596293694,-0.0196835302503287,0.0198048963918582,-0.0120412150724259,-0.0379675752240688,-0.00505313991179432,-0.00166383847115461,-0.0379675752240688,-0.00505313991179432,-0.00166383847115461,-0.062394011595457,-0.0657676620179546,-0.0114300304838116,-0.0349805383153259,-0.030219822296137,-0.00246597915254739,-0.0351769895486397,-0.00577689624036992,-0.00637305231489476,-0.0351769895486397,-0.00577689624036992,-0.00637305231489476
1728,0,0,0,-0.0147832062792099,0.0159382445142028,-0.0432743479805443,-0.00531371440247366,0.0347829335855831,-0.0465152496126804,0.0108225685842381,0.0583996074803668,-0.0490006551428011,-0.0218753255419819,0.0287968407931173,0.0314530123788083,0.0666995993208817,0.136821770955981,-0.071899242760033,-0.0287564294894759,0.0799467854505939,-0.0232858675676642,0.0319528631030672,0.0636757793442275,-0.0240623832512424,-0.0772374322656468,-0.0827574152246104,0.00482644394383913,-0.317501524360385,-0.707403399370879,0.160510354320473,0.0265137080131348,-0.858748352265699,-0.604960445895001,-0.0042551889796687,0.0549034447477145,-0.0281519247509305,-0.0358799975238226,0.0262154160456072,-0.021135742755572,-0.048012905107224,0.0339147943872649,-0.0264431227478571,-0.0794555226944984,0.00507096702204972,-0.0643608251958024,-0.00770298623627215,0.0643555564518087,-0.00730781284805861,-0.0160186192750129,0.0224234260043322,-0.0115332624669443,-0.0366037807363371,-0.00350359111072137,-0.000557050136744244,-0.0366037807363371,-0.00350359111072137,-0.000557050136744244,-0.059850734375566,-0.0626798238137206,-0.0101080394324089,-0.0289828329037569,-0.0248322732790207,-0.00102268288963615,-0.0340071075531614,-0.00258313025661055,-0.00489663342309257,-0.0340071075531614,-0.00258313025661055,-0.00489663342309257
1729,0,0,0,-0.010027833325892,0.0190223105246809,-0.0398238025696727,0.00120237946978771,0.0390037640777963,-0.0434786884723844,0.0187200643961536,0.0639725260200638,-0.0463041497378781,-0.0269600646781662,0.0277618274091297,0.0396620706497351,0.0789201316514572,0.144796157003767,-0.0710599960336195,-0.0243376379621396,0.0704840943471256,-0.0180222872383802,0.0387617642471147,0.0615510839834822,-0.0202469395694521,-0.0610351288116379,-0.0485894140972405,-0.0161906810124813,-0.22615245364203,-0.590698166304926,0.0709606675754872,-0.0750758208910115,-0.842260008659406,-0.719004696271094,0.00289070180692696,0.0504230732639243,-0.0216085771181473,-0.0339991390012421,0.0183597416839321,-0.0123251164950291,-0.0563191224083736,0.0237917238423495,-0.018366077747926,-0.0761564126702541,0.0139603922667138,-0.0543149880578801,0.00101095861307303,0.0444231203321036,-0.00355529299317152,-0.00592218610728599,0.0238568242821514,-0.00809526819157071,-0.0322043237717217,-0.00196813042765592,0.00388862667674119,-0.0322043237717217,-0.00196813042765592,0.00388862667674119,-0.0514218726262963,-0.0434046221227181,-0.00442715863656856,-0.0225695437761315,-0.0252568804165971,-3.57526704016439e-05,-0.0299361260578594,-0.00378789835989428,-0.00273747415264696,-0.0299361260578594,-0.00378789835989428,-0.00273747415264696
1730,0,0,0,-0.00377591425579433,0.0226134612210381,-0.0349275523960863,0.00877958747897678,0.0424788846369859,-0.0388291116084214,0.0266580902580668,0.0671414781589635,-0.0418742721956595,-0.0379731310927661,0.0273107795903008,0.047551918787537,0.088477911643398,0.143626021035301,-0.0670338616057717,-0.0187263568033565,0.0537271756594975,-0.010749514160446,0.0406178229956274,0.0559136267779489,-0.0126275195019107,-0.0369879747983273,-0.00602590174263651,-0.0350840296341544,-0.0662622085491378,-0.42742958006379,-0.04303238591315,-0.188711153929691,-0.803927150276045,-0.855962503258834,0.00777885153268478,0.0417810390360432,-0.0114991831797797,-0.0330242029735982,0.00424866998858138,0.000156195906846339,-0.067246512981324,0.00254142742548141,-0.00608948424382662,-0.070403459076569,0.0307257305811901,-0.0337409748394945,0.00868347300997552,0.0194481990914222,0.00129418657192142,0.0066031839713674,0.0237753619390011,-0.00310871471528259,-0.0258379768481836,-0.000629598096196136,0.00965775246576558,-0.0258379768481836,-0.000629598096196136,0.00965775246576558,-0.0384943261375938,-0.015190198561852,0.00335460480939374,-0.015106132810512,-0.0264894935391654,0.000868099642877873,-0.0237137327413592,-0.00675939799661593,6.40828759032597e-05,-0.0237137327413592,-0.00675939799661593,6.40828759032597e-05
1731,0,0,0,0.00228457298198735,0.0247119264611616,-0.0315477838828516,0.0159708766697002,0.0432339397051561,-0.0355015179544071,0.0342783817357106,0.0662668762778445,-0.0386470861075188,-0.0436988143476903,0.0240528323001323,0.0538196681433528,0.0978873309093934,0.135393635353174,-0.0635645066943763,-0.010774147146179,0.0357084333976019,-0.00435075827311883,0.0436261478972056,0.0439549820974555,-0.00707455058590324,-0.0138411064715945,0.0242816276338279,-0.0507245506117708,0.028475236567266,-0.273370024834663,-0.119508214861611,-0.263684557587582,-0.703337616289629,-0.879631396053285,0.0150966056879028,0.0285245192611146,-0.0011128162676614,-0.0283051489336848,-0.00797576181784751,0.0146738166557037,-0.0675442376611842,-0.0169704234229189,0.00794153970999497,-0.0602345981702575,0.0333942035350209,-0.0124086114399525,0.0141298753855362,-0.00134756547426224,0.00565953127064717,0.0132398446127952,0.0197914821592252,0.00135786541643748,-0.0190034422229341,-0.000170234209189966,0.0130606710533083,-0.0190034422229341,-0.000170234209189966,0.0130606710533083,-0.0225951958601829,0.00754110253199428,0.00855429688984655,-0.00677441892061637,-0.0221063050607377,0.00190675865900748,-0.0163873097706603,-0.00762254161120938,0.00299284185256894,-0.0163873097706603,-0.00762254161120938,0.00299284185256894
1732,0,0,0,0.00775884368711132,0.0235257337671756,-0.0307143205486122,0.0230788552533476,0.0392499015077545,-0.0345665037939594,0.04316213292602,0.0593093022496434,-0.037774825744055,-0.0402038796095196,0.0162029135439307,0.0605049597378596,0.112966222109012,0.119174832024117,-0.0627593755790061,0.00136197653087356,0.0177645283177314,0.000583389706737217,0.0528632289480556,0.0196807387294478,-0.00652367166937612,0.00707841239702415,0.0301887877102941,-0.062142312018312,-0.0225943626263023,-0.151827771194317,-0.11458166415848,-0.262468782841183,-0.507805790294768,-0.695338489884053,0.0296027034018846,0.0057583596728533,0.0101777866223021,-0.0171317375304348,-0.0169221939349324,0.0350059087940761,-0.047904591018614,-0.0364332884328333,0.0267467839927934,-0.04308268518641,0.0039637095945379,0.0118231041539996,0.0169536896371667,-0.0141186632272782,0.00966281970900717,0.00907095660449841,0.00821715289940698,0.00498046923674617,-0.0115812327982066,-0.00178225851283682,0.0124320117154083,-0.0115812327982066,-0.00178225851283682,0.0124320117154083,-0.000171425810378945,0.018132773870116,0.00850561627746276,0.00371159095838688,-0.00668267267045628,0.00356685410238288,-0.00732319630557438,-0.00435039033783521,0.00650529965730169,-0.00732319630557438,-0.00435039033783521,0.00650529965730169
1733,0,0,0,0.0130416825599193,0.020846855616956,-0.0313973388747245,0.0298009150185294,0.0325457978193335,-0.0349534728434605,0.0517281497320601,0.0483081742014236,-0.0381052568346691,-0.0314215617116732,0.0055460953163896,0.0655681525503804,0.127896752582686,0.0958937789813981,-0.0625110239800883,0.0158390287063206,-0.00144120033640658,0.00464352049598611,0.063252576151971,-0.0109146921135198,-0.00803924390438304,0.0270976455790651,0.0238399648086207,-0.0703072457807965,-0.138816761796358,-0.039494548565981,-0.0721378889151734,-0.222591078713996,-0.250017288696852,-0.397756669521534,0.0465384055453266,-0.0216222854624555,0.0217453624860161,-0.0022142081149151,-0.0239819861630955,0.0573743092794304,-0.0176352784829535,-0.0541577078742799,0.0473064587253141,-0.021514864889936,-0.0395636497065905,0.0368131699291082,0.0175513918674554,-0.0227106043052973,0.013181973281,-0.000986640841023959,-0.00725959379703694,0.0080830997124868,-0.0036908356717677,-0.00427345126093727,0.00943714517602658,-0.0036908356717677,-0.00427345126093727,0.00943714517602658,0.0252239280281335,0.0232413227412179,0.00587486429956948,0.0150659037616661,0.0143567613208212,0.00536175624860836,0.00284494681371023,0.00103011695766717,0.0101449594101499,0.00284494681371023,0.00103011695766717,0.0101449594101499
1734,0,0,0,0.0176294657523406,0.0200514393020183,-0.0334695547283239,0.0337821983756837,0.0272043564055538,-0.0363856351856733,0.0548745854287585,0.037742158895154,-0.0391177401589381,-0.0179358547163166,-0.00595327143490888,0.0615874348700234,0.127739815964397,0.0704052523274162,-0.0602407862767915,0.0282764916826684,-0.019886330823797,0.00671819630596222,0.0656698280689335,-0.0326565024239566,-0.00868477828437052,0.0414526481432578,0.0210168236890098,-0.0770000963708705,-0.211923202293475,0.0777820705934657,-0.0618717631821074,-0.205925458761197,0.0123832001139391,-0.13470211847198,0.0563148402206159,-0.0393847761489129,0.0284190489793635,0.0129667617668799,-0.0251871806810061,0.0688101511898159,0.00859142282266806,-0.0522096311168926,0.0581160762153467,-0.00127050783237938,-0.0651543481978161,0.0463687539463051,0.015927728815268,-0.0294382773253612,0.0142696615920482,-0.0105000764344268,-0.017962218615513,0.00956923319870684,0.00281058560587152,-0.00474939330774109,0.00538252743002617,0.00281058560587152,-0.00474939330774109,0.00538252743002617,0.0414045967535765,0.0284139266745307,0.00397799092251659,0.023248721381008,0.0311618775665098,0.00604946053330194,0.0111687548996289,0.00631325123334559,0.0120271346612696,0.0111687548996289,0.00631325123334559,0.0120271346612696
1735,0,0,0,0.0197240986824741,0.0227808503790124,-0.0383637468792358,0.0313553139582703,0.0247320507475177,-0.0400290786716803,0.0465099004889714,0.028720162623637,-0.0416912929320431,0.00257128032179279,-0.0200098293059731,0.0415475710043678,0.0978582219918041,0.0427375144617307,-0.0547188668961116,0.0362497234231004,-0.0385527955982285,0.00517827006479549,0.0513372933746475,-0.0364535239811191,-0.00649149357108846,0.0469542835333129,0.028704268675267,-0.0812065823313099,-0.187876989104373,0.214448394133912,-0.123522748372873,-0.251429879063343,0.286004678309924,0.0431066389953341,0.0512216916071166,-0.0382828081952978,0.0260932500950829,0.0272555965093673,-0.0161530863072603,0.0595999770092458,0.0228160886345,-0.0104107825575547,0.0508985002480226,0.0132240321688444,-0.054560429495527,0.0244801864308139,0.0104496982186182,-0.0340449888949215,0.0109744771005609,-0.0205270624902364,-0.0196580563971091,0.00806981412574267,0.00561193319502952,-0.00144581988342116,-0.000839780552709057,0.00561193319502952,-0.00144581988342116,-0.000839780552709057,0.0397494898338665,0.0364852897574064,0.00403505323832661,0.0252736931688838,0.0406605644146471,0.00442674975104531,0.0153414208442643,0.0111958001134986,0.0106597487579335,0.0153414208442643,0.0111958001134986,0.0106597487579335
1736,0,0,0,0.021123675932221,0.0273937232912885,-0.0446471365576347,0.0261876531328295,0.023622407364123,-0.044717715450399,0.0327256344398425,0.0201332790940703,-0.0449468979388031,0.0277818044574123,-0.0349089357007946,0.0124637966458344,0.0528891609272492,0.0128623029847818,-0.0471750614110526,0.0421833659644333,-0.0564586622059125,0.00165288884435598,0.0290326633934084,-0.0313969250057507,-0.00342817100278694,0.0467916883055198,0.0399173954435867,-0.0839409851193388,-0.120714817242331,0.356058114205468,-0.217351383073879,-0.320146383539877,0.564238143718784,0.186388127149682,0.0389692755254646,-0.0275626857928313,0.0188735618404356,0.0418078717181301,-0.00126439422326202,0.0394572442537068,0.0329981432162931,0.0510605622006172,0.0339308670382105,0.026395108931151,-0.0260298499833352,-0.0128428628425888,0.00275030233949231,-0.0367874324065266,0.00524782734812902,-0.0300098866939265,-0.0165797723007372,0.0049538980632579,0.00702430493538786,0.00387300424219541,-0.00812183974206299,0.00702430493538786,0.00387300424219541,-0.00812183974206299,0.028879697801087,0.0446207079024931,0.004825994154977,0.0241271697728222,0.0459249335171955,0.00169684110725678,0.0176697517555338,0.0159809759738276,0.00753487835286887,0.0176697517555338,0.0159809759738276,0.00753487835286887
